timestamp_ms,pitch,roll,ax,ay,az,acc_mag,gx,gy,gz,label
759133,27.11,21.12,4.3108,3.6547,-10.0449,11.5256,23.0076,20.7023,43.8321,pre_fall
759153,26.23,21.9,5.9089,0.6488,-0.0503,5.9446,-9.8931,58.0458,50.2137,pre_fall
759174,27.69,21.53,8.6718,1.0379,-11.3904,14.3534,9.1298,18.687,42.4733,pre_fall
759194,26.85,20.97,16.1082,-1.3252,-5.2637,16.9981,6.4275,28.0611,48.1527,pre_fall
759214,25.52,19.37,13.7415,-2.1919,-7.452,15.785,1.4198,-13.771,49.1298,pre_fall
759234,24.26,18.21,11.5197,-1.2869,-7.2137,13.6527,6.3206,-14.9771,48.4122,pre_fall
759254,23.52,16.92,11.3904,-1.8603,-6.5218,13.2566,-10.1985,5.2672,46.7481,pre_fall
759275,22.68,15.24,11.9902,-2.1991,-5.2158,13.2591,-19.2061,17.374,40.4122,pre_fall
759295,21.62,13.55,11.3054,-1.5407,-4.4161,12.2347,-27.145,20.1221,32.3206,pre_fall
759315,20.49,12.2,10.3645,-0.7075,-4.118,11.175,-29.0229,17.2672,23.771,pre_fall
759335,19.37,11.17,9.6857,-0.4657,-4.0402,10.5049,-27.3282,14.6718,16.9313,pre_fall
759356,18.52,10.36,8.661,-0.1233,-4.1312,9.5966,-23.3435,13.5267,8.0153,pre_fall
759376,17.98,9.94,7.7883,0.249,-4.2617,8.8816,-17.8168,13.3588,-0.458,pre_fall
759396,17.71,9.78,7.3538,0.249,-4.3898,8.568,-8.6412,11.7099,-6.9618,pre_fall
759416,17.6,9.7,7.3849,0.1197,-4.6675,8.7371,-1.374,10.7176,-12.4275,pre_fall
759436,17.48,9.68,7.9643,0.103,-4.9033,9.3533,5.4809,7.5725,-12.2595,pre_fall
759457,17.33,9.48,7.5657,-0.4046,-4.9596,9.0554,0.1985,4.9618,-8.5954,pre_fall
759477,17.98,9.5,8.7807,0.6261,-6.0525,10.683,2.8855,9.0534,-3.9542,pre_fall
759497,17.3,8.68,11.6418,-1.1983,-6.098,13.1967,-13.5725,-11.2672,13.5267,pre_fall
759517,17.31,8.01,8.6862,0.48,-8.6407,12.2614,-24.1832,-17.313,19.6336,pre_fall
759537,16.93,7.91,11.4934,2.1991,-4.312,12.471,-47.6336,8.2595,31.0687,pre_fall
759558,16.12,8.18,10.0904,3.3136,-3.3459,11.1351,-62.8092,16.2748,45.9237,pre_fall
759578,15.73,8.28,9.2165,2.5211,-3.3746,10.1335,-72.0611,27.5115,58.6565,pre_fall
759598,15.14,8.33,11.9112,3.1663,-2.5067,12.5772,-65.8168,26.3817,74.5191,pre_fall
759618,13.75,8.25,13.7068,2.2206,-2.241,14.0652,-60.1679,8.6565,82.8244,pre_fall
759638,11.76,7.7,12.5468,0.8033,-2.8431,12.89,-54.9313,-12.8397,84.1374,pre_fall
759659,9.66,6.89,10.9499,0.0838,-2.7426,11.2884,-54.2748,-30.0611,81.2824,pre_fall
759679,8.25,5.64,8.0445,-0.7877,-3.9588,9.0004,-61.1756,-39.0534,74.3206,pre_fall
759699,9.01,3.94,3.134,-1.0546,-5.5222,6.4366,-50.1527,-37.0534,54.7786,pre_fall
759719,11.29,3.54,4.136,-0.0862,-2.332,4.7489,-22.0305,-21.5573,38.1221,pre_fall
759739,12.83,3.52,8.9759,0.0862,-8.248,12.1903,-17.145,6.5802,34.5954,pre_fall
759760,13.47,3.11,14.0312,-3.3339,-7.6004,16.302,-2.1527,18.8702,32.4733,pre_fall
